user_id,business_id,text,date,compliment_count
HvO4EP21-9Ty75slfATM9A,lNXAV6t34fqAdGa3MrDxkg,Open till 4 am!,2011-07-21 05:22:38,0
spkspIaGx9aj8wsnGOVnqA,OymuTxYdT9JGi8Per2vTSw,The chicken entree is amazing!,2014-06-12 00:02:29,0
aaEr2-3Qaa4jo9rkjiqibA,67_Oc_6-hkvtqrFqULJmWw,"If you bring good red wine to this BYOB, for God's sake bring your own glass. Heck, if you bring any wine here bring a glass, tonight they are giving water glasses to pour your wine in.",2016-01-03 00:07:28,0
dc18czOzT4Ym715LpPs05Q,v1Uxox6sMjOV2z1Wk8KN3Q,You need to be beach/curb side 20 min until tour time,2017-06-29 22:34:54,0
EdxQZ29iHW_yYpRXNjFSqA,7mkMWhUHTMFF4SSvOGK-Vw,Seat yourself & order at the bar!,2016-11-20 08:24:33,0
pLKuYbKiBr_Gxr78gFZ1Kg,W3wgr0eglhrGGFujvOb-nw,I highly recommend making an appointment through her website. myvirtuousbeauty.com,2014-07-15 19:46:45,0
dfdgxb5hl-xTk-mLB4l1ZQ,58k-qntpJFpyNFk09BGTzw,Big burritos!,2012-05-18 22:12:46,0
S2vKiuKvw7K8qF3Tar0sfA,XiATUgtzkuxn1IoOwFy1Wg,Beautiful prepared to order and wait for your food OUTSIDE! Worth it though!,2018-01-19 23:01:52,0
iEm4iGkgzgeDDpn5WDBQCw,Ax-NfcSAyDmJYooXDo9szQ,"There are long lines to get in, but it's worth the wait",2014-06-07 18:03:20,0
KXy1d6TKbLOBaHtZg9dtVA,WtHNaPhVH6q1hKCvcjOc-w,"GREAT PATIO! Great fried okra, fun staff. Good spot for a pretty day.",2014-03-20 18:23:58,0
TUR21jv1-_GCwmeO3ouOBg,mUI4DJagyUyu76qnRKl_eA,Try the Cuban sandwich.  Its pretty good for a sports bar!,2012-01-26 03:48:40,0
2GdKEMhXh7xeFXB7cZRsDQ,ykJ9zt1fJ1cOpxz5FkpVOQ,Very good customer service and good prices on bait and fresh fish.,2013-02-17 00:50:59,0
P-YebwBHwvPL4kfU8xXhNA,skN2XhKXlcjf53uIwzAedw,"Totally disappointed.   Compared to the other location downtown, total fail.",2012-01-12 17:48:56,0
5dQd0Y0EIfI4N3Q_-1GChw,AnXdp1xcObinHQD2pRP6Ew,Über cool!,2012-11-11 20:40:21,0
c_mmC-o1LpHSLCqfK4Ix4w,WbCCGpq_XIr-2_jSXISZKQ,"If they are in season, ask for strawberries on your salad.",2012-07-28 15:54:22,0
Gm6zTOSV24Xejl6LOzoXSw,CDImgve1BDJVaG1XZ_qfUQ,!!!!!make a reservation in advance especially on the weekend!!!!,2012-03-12 16:31:40,0
wZAqx7xVF9BrmpLk3Ojo8w,JwKs0t30KXFg1B-Pnm5FKA,Check out House Special #3 with Taylor pork roll.,2010-04-03 11:15:23,0
KLupK3gjvTKS6gbAmSVePg,UI0Rcdl9x_GT8ZnIQS80SA,Friendly staff in the merchandise area!,2013-05-30 18:33:18,0
2ShVp8DNtN8ydcO44VQTdA,_357-ycTGX1t0Pla4ShVAA,Nice cozy place --- reasonable price --- yummy food,2016-04-23 16:03:43,0
rUQ0uTP4lbqbEl7PGhCugA,a3mefB8M9b6gZEiSqHcEHw,Admission fees:,2016-08-13 17:50:46,0
ixHKhui7ORVL17ICHoBljQ,yvwIsOBQyTDsOhfS1sIVvQ,Hostess was a hoe. Gave us attitude,2015-05-16 14:22:54,0
trf3Qcz8qvCDKXiTgjUcEg,2jw__SxySiZcwsRlyyQiGQ,Getting Zicam.,2010-03-24 02:32:33,0
YlKWf1mb8HnLTYwtQDo4Gg,DcBLYSvOuWcNReolRVr12A,"Charbroiled oysters - amazing! Everything else-um, very industrial. Great service. Blackened catch, tired baked potato, flacid green beans.",2010-06-02 22:36:35,0
RiWepXX7phgqmf8o7ER8LQ,mESmMRr8XhH_9KTkynPrqw,Great selection of wines under $15.,2011-07-16 17:00:56,0
Ye-9S8f2dt41UBfy4lXffA,mOpPpRIsK8NfTm0SAaTJ1A,Erin was super helpful & explained all the current and upcoming specials. Sweet!,2011-10-29 20:07:18,0
DVH6DSdLgNoBXRUYIyOsQg,GVdpTzABX6hTavq6RfxJTQ,Closed. Went by last night and an eviction sign posted in the door.,2016-08-30 14:45:25,0
kA7sIBVKgWXVwWbpXsUHQg,tkc2KQtUBeDqBypSeulO0g,Worth the drive to have your beloved pet seen by Dr Rivera,2012-10-22 12:15:56,0
pF0PxJPJCzwqNWH7rWTiaw,dvph41fD_t6Kd_ChSpmNSA,Anna O'Neil will treat you with the most respect ever! Def ask for her when you visit!,2015-02-21 08:15:04,0
uHCFKyQxmuCWFHiMrMow1g,yL9j5ASNic_DaDKf9lwMhw,Nothing short of amazing I tried the vegetarian on ciabatta with no cheese omgggg,2017-03-22 21:03:40,0
2feiZFzICp_mLONEpzY0pA,RCZu9USYtC6S_btjFJ_YEw,Go and get your doritos loco taco while its available in Canada!,2013-09-10 05:32:02,0
_ytx-JT-RZcTA4aovdmR_Q,yPxNNSmPHKO3m_kq53D4Jg,avocado and champagne mango!!,2010-04-19 17:46:46,0
F90E36fQw_lPRPF4Jo6W4A,LVgJDRNT7XE-IpfDlP0WAQ,Awesome restaurant for a nice lunch!,2012-08-11 18:02:12,0
ER49s9cG7VK0ej8SYRaVLA,p7kLIpxqoAm3ycCQJknpIQ,Good customer service. Nice selection. Good sales.,2015-01-13 01:17:29,0
6dy4BJ0XY-ybYZ2VzAczAw,Ll0Hblk_z45EPYmjmiFjbg,"Make sure you go with the ""Full Service"" for $19 if you've got rubber all-weather mats! They rinse them back to factory condition!",2015-01-21 17:07:34,0
FK2KpXP2uJLWjM2yUO0RNQ,muCelHtTlX5PrJd8JKkf_w,Steamed pork buns and sesame chicken. Must have appetizers.,2012-07-30 21:03:22,0
5tjsufptT7zlg2XVWvq_iA,Rrd1WEcFWYRH85HdH7srHA,Dyin' this morning. Had to eat something.,2011-04-19 12:20:49,0
RKULSOrIvvYpDmtuYXEXzA,R-9SytZfKWoCWm7vNdTS8g,Good experience with dad...,2014-03-26 18:03:39,0
BrobnxoTkPml180NhXl6kw,pCqAtxJDMv7ha57hOkB11w,Coppertail Brewing Company is the only beer I tried.,2016-05-08 02:04:17,0
nhs5Tu98eG1KqAL3uypIeg,1sO-Ujuvs8igSyaD35xx4w,Go early or late to enjoy a clear trail and private security patrol!,2015-10-13 17:54:30,0
wGSyWECCQkAfFtZryEWvgw,yFpOyYTVc2p2I-vNxe4nQw,The limey green sauce they put on the table is all I can think about! Delicious!,2014-09-07 19:13:01,0
siJteL2zsu4HkH7EY_-1ew,-0gWtMKg8_iV6vC5wRFDiA,Wanted to see my Alyssa,2012-03-15 22:45:09,0
kKy2XrlFbQxtbukkFYMiPA,B91yBSPvAz5O_t9JFafN1Q,Halloween,2011-10-30 06:04:54,0
wLFuvZ59HGUJZ3QBgqlmAg,3AVp9ekBrEteeQSMG5c5NQ,Ahi tuna app is melt-in-your-mouth delicious and the perfect portion size for one person.,2012-10-27 02:58:50,0
lRNxYoD-bq4XVJTvmc_esw,THJ0i8yRyx1OfvzLsJXgng,"This is one of the best bars in Indy. Seriously, get your ass in here.",2011-08-24 00:51:06,0
UlWDGR0QrBbdFsVY6ugocw,n6c9PiJIpe1Vjuv3o-JRxw,Blues viewing party,2011-10-22 00:00:22,0
Er_1k4cl0VwKz9tfIn-FBw,AzLQdXSy9IDeBjIIRxBBrA,Hahhhpppy Hour til 730,2012-10-10 00:02:41,0
zTbrTefzPG6A7BprPkjHrQ,0PuMW9UIcnrpBUx8HemzPA,Get the shish taouk plate or wrap. You'll be happy you did.,2014-07-19 00:51:31,0
YrFsyPWRyEyjBG0smzU2hw,eqie9blpl8t2vBGQc7D4ig,My favorite here is the fish tacos! A very good replication of the tacos in Baja California!,2013-03-01 17:52:14,0
MUBoVv-Z50T4FwhZKc-z8w,K4ogLNLcwYNnwulNW8ikSg,Great food..not to expensive,2014-03-16 01:24:09,0
staPdujIrchzxzoa1KxbOA,HOqSG9ny_HyLVolZGh62fg,"If you're into barrel aged brews: Get the (they're in bottles) Kentucky Barrel Aged Stout and Barrel Aged Ale ... too damn good, ruined my palate for life.  Damn you WoB!   :-D",2013-09-04 02:01:58,0
QSu2Ibg53sVDblMg8AMtUg,5j9TfW8RrdkpaHlaBwt6bQ,Oktoberfest & Abby Normal are back & so is football so Happy Hour is in full effect!,2014-09-07 19:59:59,0
Cdd5vC1kyui2Dhw8z_v4qw,ta5Oi3sezvn4H299MbtE8Q,I love this bar!  They have great cocktails!  Try the Vieux Carre or the French 007.,2016-05-23 19:12:44,0
Q3vg3S3OLqUUXfOI6rrLDg,YYDRD2chgv0kbohDGl-oQQ,Hamachi kama is excellent. Great value / taste / options for lunch menu (even on Saturday).,2014-03-22 17:59:45,0
PuqYGhsQc9nMNByhITHyBw,6ZtfPUPOfYdFXg-2ndhYjg,I prefer the chow mea in with the skinny egg noodles...it makes it more authentic than eating spaghetti with meat & shrimps,2015-06-20 02:48:19,0
zdynuQmLEi58ZQL2kYiqCw,hzkeaiW4tG0H_nHG31JuVA,"This morning I had the certified organic Mexico made into an americano. Very smooth, chocorific undertone, and a stated floral aroma that I didn't sense, but that's ok.",2015-06-17 17:16:32,0
oAvO0BOHOagOI7WVGXlWSA,rmqoJVwujDuCe6cOgdf36Q,Found a nice flip flop for only 12 bucks! The cashier was really nice when I checked out!,2013-03-10 19:13:28,0
7NUDGW8Jps_TQq0_89KP3A,xchndUNaThx-L-zBUIYAUA,Order water and nothing else!,2015-01-11 22:39:44,0
Cp7ESpwou8Hx2FTmzBu8MA,iNiAJAtsbV5xOQGRtce-NQ,Cooper's Hawk is excellent.,2011-08-14 22:48:19,0
a2BZP3YiYPE9XnC-g7UJUQ,y-XX_c8EVK4m3oQda42Y3A,A place that regularly baked braided loaves of Challah! Yes!!,2014-09-26 12:49:48,0
0G-QF457q_0Z_jKqh6xWiA,OI2J5UsaCSD1xFnY0psJ2w,"Truffle popcorn, yo!! Don't miss it :)",2013-02-21 01:55:49,0
a8D8jgSWhY44LI1EKU2MhA,-K0LoSCfh8i5U_y53Krepg,Avoid holiday rush!,2014-03-27 22:23:45,0
eXNXWpZoOnD_ZstPFpPB2w,8B1_LXe0JmSgC1s4kttXJQ,Beer food dog walk,2012-05-30 00:39:02,0
xrao7YwUnJhqLyUsB-oQyA,Xy6zZ9dZciKT1kaFCWK2Ug,Tito and toasta is amazing,2011-10-15 02:25:13,0
UlWDGR0QrBbdFsVY6ugocw,Nvx2MceKWAtikcAxk_TBMg,Veggie burgers!,2011-08-13 16:19:38,0
wiLJeQaNmKo5q7aXIXSzLg,_SpEFGkkn2letVMp5QaLzA,Really nice place. I love my nails. They have so many colors to choose from.,2016-08-07 02:28:02,0
0AB3JpI4gpod9lCGVfbqgw,UGefDZNmnBztS0eoXWtHyQ,"Favorite bbq in the city, great pie too!!!",2013-10-03 18:44:34,0
Tnr3D0nj8vjUBQGct80t6Q,snTpO07JxjGhwJbE4RDFIA,"Order the blueberry pancakes. If that's not your type, everything on the menu is basically a la carte, so you can customize your meal",2014-09-10 14:20:36,0
bYENop4BuQepBjM1-BI3fA,4MobfSS7qIOr_GsWJ0j6jw,WI-FI Available,2014-07-02 13:49:30,0
eBvNsAtOG9q0nT4Yej91bg,mdLbmQH9wlE6HMdaeZGi3w,DO NOT  BUY CARS FROM THIS PLACE . It's a scam - police have had to force the manager to refund money after he committed forgery ... STEER CLEAR,2012-08-02 00:31:53,0
k4W4BRYvZemxKJHEOFkCLQ,q9Pupuw6Z2b8WaYK-MGt4g,"Awesome coffee, brunch and service.",2016-05-29 14:57:20,0
trf3Qcz8qvCDKXiTgjUcEg,Iy_TKazJDFzKziuGedhz1w,Order and pick up your to-go orders at the back window.,2012-11-18 02:50:48,0
jVmVkhZ8NX0eGk5DhSeNUA,nEGnUIq5NC-pCc5Zjs2OhA,They have free wifi at this Walmart.,2016-12-04 04:17:32,0
8prLj0lcK-2Af7MnCymucQ,GxuxCctcz3Hyk0wnuly7vQ,"Wiifi has really stinks badly here for the last week at least. It is erratic at best. If you are lucky to get on at all, it drops you before you have a chance to submit even a sentence...been using my mobile data. Said something but baristas don't seem to know much about it or don't care...not sure which...",2013-06-07 19:00:37,0
JOrDiXIgpb0sjtd7Cr3CdA,j-qtdD55OLfSqfsWuQTDJg,Late brunch!!,2014-08-31 18:00:41,0
fCvMnJU1Z-XhAjKg99wK3Q,EyOva59wt7KBAhGknIcDlA,Holiday hours.,2016-12-23 11:40:03,0
AaJ9d4OrFmgc4S_U2QiSZg,82v4wqQB7HkTu8y4FW3JSA,"$3.15 and a Diet Coke over chipped ice, and a container of chocolate milk for later.",2014-09-24 05:02:50,0
Zn8tgekH0oCfyk4SUtygoA,O1Cw2yzf4bCuKjbVTljqUQ,Serving Lavazza espresso!,2015-02-21 02:33:11,0
5Y5KbsI5buMcNh2hTFaRpA,DjjOog1VQnI4F5Vwalf2tg,Sparkle and Twang to benefit the TN State Museum - celebrating Nashville Fashion Week being inducted! Massive honor.,2011-11-12 02:24:21,0
m982bOXdBgpmVU3ROb1B2Q,JX8KhTInMNfQVs4Fn8mSSQ,Every Just Pop In fan needs to meet the founders at some point. Twin sisters Mandy and Carly are so enthusiastic about their product!,2015-06-26 15:02:25,0
xU4GbT4VKMpyOxNJAuP3hQ,1iE5POC7JT8fKs2tZ-CJnA,Great coffee.,2011-08-04 23:37:34,0
oq6T6FcKl0TA9LV_970_8Q,Zx05t1cRAipPrpQOtzd9RQ,"Try a pretzel cone, it's right on the Monon!",2012-03-19 23:32:09,0
UlWjCZSmBLHQxuLim-pOuA,kD3xTiUBm1VB_8Cfd3yzOA,Can we say disorganized?!?? They lost my mans suit!,2012-07-02 23:01:33,0
Jt-cbfusPPrSsFsE9JMwWQ,JyBGk7u8MGyhIr3qmuu2Dw,Try the chicken strips with the southwest chipotle ranch for,2018-02-18 16:43:26,0
CEZMiWrgtF67m0GUm19ZJA,ZVu9TDpTvIgCN8x6IY-KmA,"It's no Knock, but there's paninis on the menu!",2012-04-02 15:04:12,0
2aCW5swQkTfyK0BQDWE3IA,lkViWrwOjLTv0JWq10S59g,yay pralines!,2014-03-21 16:08:51,0
fMN7iE05EJoR5_gYUJEWzA,-kY_HDP7IMvGl-kBIZVU4A,Wifi password is coffeecoffee,2013-03-13 23:07:11,0
EGucwszGZ310w2iV6g5WNg,6YVzV8cIn28pOPmXoQra1g,Not bad.,2016-02-12 02:12:35,0
MfJkJhp0QLbavUJYz3rlLg,M1hsyjJDdQQeNP164FJ1pA,"Smells amazing in here!!  Chocholate & cheese plate, yum!!",2011-10-11 16:24:09,0
Cbr8ES0BPeXzmGssfgIvqg,JnKdPqmgppB0CY7EuXaSCQ,The lamb is really tasty here.,2012-03-26 00:25:50,0
awPF9yzlgVYEj2yUI29qEw,rHp4JYp6lQp9Xxf4T-8yTQ,Tackling Bridge House on Saturday morning is an endeavor for the BRAVE! Be prepared to battle for what you want. It's thrift shop drama like no other!,2014-08-23 13:44:05,0
8M4_nA8e9VacrirvCwrl8Q,Fzrpwup-gVia-806_ozFkQ,Replaced Peony,2014-06-16 23:40:35,0
xdQzGzNu3nIUEvOGPW1tYw,_aKr7POnacW_VizRKBpCiA,Can't go wrong with anything!,2013-08-29 16:28:02,0
pTL8bA87i3ttSa6QHoikLQ,YqmClmk7oLcDzPWKHzgA-Q,Giving this place another chance.,2011-07-12 23:25:57,0
vB2ssoZOuvo5zvIzDP3ivA,NFzfuIFghE-HnrodHpaT6A,A large array of balsamic vinegars for you to sample with your bread,2016-11-22 13:40:04,0
7LOaGVoWHoYwRNIaoyg-lA,1AQhRXA6GhMp6FjpS4T8lQ,We love coming here when in Philadelphia. Nice food and great prices,2017-09-29 23:14:31,0
PJk-w0ropIIlNHBGqXhv9w,b05wsdAVzpZlf7Tg_Ewpww,Happy hour all night on Thursday In the bar amazing gnocchi and tavern steak,2011-10-07 03:51:31,0
-6-wZrgbre_dJj3wO3qtfQ,kpl3H_sgfTm-tH3Aa-ML7g,"Wedding planning with one of my favorite men! Oh, and killer omelettes. And morning beverages.",2013-02-14 16:34:56,0
haD5sz2hDe-1TZIpn0-AOA,VgAKmXE8B7J0I_O_R13UKQ,"Be sure to check price for cold brew nitro, or you're in for a scary surprise.",2017-03-14 16:41:54,0
ni8Eo7Z6hMCrI1Ayov9Tmg,fx-U1NC-HJlZ2In5UJiwNQ,Just look at the portfolios.  Stop in and get a feel for the place.  Awesome Machine Productions!,2013-02-12 07:38:01,0
AnCEmkrIJJtv858A3sfoag,F96zZwm8zAMxUB2DvLkmEA,VERY nice BYOB Italian cafe! A must to try!,2012-10-20 00:46:18,0
UB8TnUnRSCOVglqBDgQkoQ,4pr_3K16-0BXED1w5_s8NA,$5.49 for an adult buffet before 4pm. Yes please!,2014-06-14 20:04:41,0
q7JsCStDjTL0eJ9OUYPnPQ,hgR-K126rOncoZ_q-FjABA,Quite possibly the worst Chinese buffet ever. Food was bland and overcooked.,2013-09-02 19:44:17,0
Mu71PGUtMPYlbIksAzGrgQ,yL9j5ASNic_DaDKf9lwMhw,Awesome beer that you can't drink!!!,2011-07-12 19:02:17,0
1Vk_btoPSzb8Wp-8uTU8iQ,niGe9qqepMcewft8_g_zgA,"Great, FRESH beer! We loved sitting outside in the garden.",2017-07-03 17:19:04,0
ZJ3nFbTGWrv_dv4gLxdQnQ,NHb6QTrJOnyIj-Zd0fYzFg,Love me some pork and fire and ice pickles! : ),2012-05-19 19:22:42,0
V5jfkywq-f4FpvDrUJMdfw,ZvN_3pwsnMVQPvtCgl_kkg,"They do schedule out a ways, so make your appointment well in advance. They do early AM appointments, which is great!",2015-01-20 17:19:54,0
VWm4wgG0-Ca0ANLI_Eb6JA,Id_FzuIECTCom2UeENyxlg,Great selection of Asian product. Horrible parking lot,2016-04-24 03:10:09,0
eXych7LFgg5uI6VaRAUW2w,j7z0VfA0BjEG6dIVNprH9Q,"They started as a kettle corn spot and branched out to other sweets. They sell kettle corn, homemade ice cream, cupcakes, cake, and (rather pricey) milkshakes. Soon they'll add hotdogs and hamburgers. Yum!",2017-06-21 21:03:07,0
w5bAI7USuCvyl8kZzj6sQw,SZU9c8V2GuREDN5KgyHFJw,"End of pier. Free 90min parking on pier, $2.50 every hour after. Not a fan of the food, everything blan, seafood wasn't great. Think ppl come here to sit and eat on the pier?",2015-01-11 21:54:09,0
vU-gy6iAybFGseHpU6_jmw,DNTWwdrsxWKFiHzZ6FyyAg,Open 24/7 with NO Emergency Fee.,2016-12-03 09:55:24,0
_9Nr_RrFuqmQ7n7vfkXRfw,26EPJeHypRPvF4UgJWi2Zw,Best chai in town! Having some dahl!,2012-03-17 21:02:59,0
fZ_9Na3EuwqN1I9x24vcSg,sJC_tiKLZjGJY46OJFHzjg,Sign up online for their newsletter to receive a free e-book highlighting 10 raw/dairy-free/gluten-free recipes!,2015-01-29 18:27:08,1
cGo51r_TDYopVyDJlPTyxA,cfTNnoBa3afaVRHY26kERQ,Bucket beers and TVs this is a sports bar.  Big parking lot and lots of Blues fans.,2017-03-10 23:56:48,0
txBtOQ8uw0XGAFqLpPcWfA,JrlYnMIFLq2NWLk9EbM4AA,Popcorn galore...try some of there free samples,2015-09-05 22:36:34,0
_29BFUU1hQkOTyZMuuH5lg,S26FJcC298XNpN2cZiwOrA,Open for breakfast! 6:00-11:00am. Coffee bar and baked items.,2012-07-29 14:21:30,0
ilK_AuQJU3rLrSRk9m4E4g,43IWk8WZ8ZzwlunUXCSGvw,Ask for the TJ special...it kicks butt!,2012-01-04 02:35:02,0
rSBDXWgcVRLkRaSWFz4oZw,tmq5EHdmWm5GG0KkUw3nQg,Chicago turkey on wheat bun for me!,2011-10-08 18:06:44,0
Zi-V8-WpCniw6WacY0hYPA,lH_UKAJy6YTa1ArfdACU4g,Will never eat here again. Ordered the special B1G1 to go and as I'm enjoying my meal found a huge chunk of glass in it.,2016-11-15 17:32:38,0
bYENop4BuQepBjM1-BI3fA,EmN6j5PKKUL7DkXnM267aQ,Order your wings extra crispy. Trust me it makes a difference. Some how they seem to be more flavorful.,2010-12-04 22:21:06,0
juydCZehXvOmDrzAc8rokQ,Njm-7lrF3FO3MODBnw682w,Open until 7 for your last minute tax year donations.,2012-01-01 01:48:00,0
knIF6V4CnshsZLKitM3FKQ,FuwM02obw0PhqNdZVE6ugg,Best vanilla latte downtown!,2016-08-07 14:41:16,0
JSzIwMqdSI74_ztnbWzsEA,LTK3PbX_4TP75_4pYgfqGg,Worst place ever,2013-11-23 22:00:12,1
jHmY9WzjTgi6B5dF3CMXjg,cXSyVvOr9YRN9diDkaWs0Q,"Fabulous breakfast...challah as light as a feather, perfectly cooked everything!",2013-03-03 15:57:51,0
FEP2smAlvG95bufGzogsnA,yj9lGwTLo_R1rMxJoEiR8g,Get there esrly for cronuts!,2016-01-27 14:13:24,0
jsaN4TDygu76AGTiB3PpBA,npB0tnCvv_Nzop1pwJsMAQ,Re pee pee,2011-08-08 19:07:46,0
SIYulDrnS9TbDVIQDlYjIA,n16QipPz3Akn-uBQTSBiwA,A bag of Lay's chips for $5...what a deal -_-,2015-05-19 20:57:30,0
_gXgA3Z3HXdXb9hq64iM3g,kYgMSD2obyOgORgd3RSE_w,Best steak ever! Get it medium rare and you won't regret it.,2014-08-28 03:22:31,0
Nq7VeKMMdzxXuedztJLkkA,WI0qLdW6rJEMi4aDbuUbvw,DO NOT GET THEIR SMOOTHIES (unless you want to drink something that tastes sour)!,2014-08-31 02:39:36,1
u_Rb1krk0NP7St4IUgFUdw,bCAE5NBHpFlgGsGyg2mfWA,"Great place to hang out with friends. Great appetizers, sandwiches, burgers and flatbreads.",2016-05-04 20:53:50,0
qPFnESIpkappVSkzwcK3gA,S0dQ8Vks0IR-PZPLoBHKRA,"Okay, but not impressive.",2015-02-01 02:01:40,0
STl8hIjpwheaW12MO3WDww,oiD4N-h7GotnsiXEa4Er5g,The food and service were incredible. We will be back!,2016-11-27 12:58:14,0
wXdbkFZsfDR7utJvbWElyA,nT8O_5KgbgGvMyIRVqL6pQ,Free parking is available across the street.  You no longer have to pull up along the building with your flashers on.,2017-03-11 18:13:34,0
UnC8NYY-RRfh70cJVMSHzQ,oY5LFo6Yxxf32ePna6mEUQ,Spa messed up my body scrub appointment and offered later time. The later time did not work for me and they refunded the body scrub charge but still charged me the $20 day pass even though I had only used the facility for less than 30 minutes.,2013-12-27 19:22:12,0
I5FuKRnvzhzgd6ILJGqJDQ,CJoO4HYD0tZRXlZqA04wmw,Must try honey biscuit. It's like a hybrid of baklava and shortbread. Yum!!!!!,2016-01-13 01:25:29,0
thAZI0c2bkBe4r2z4ltkbw,xwmdDSPBvFAM9D74ftcYsw,"This place has fallen off, used to be great, terrible service, and 5 taps out?",2017-04-01 22:13:20,0
uhi7hgsrSsCti2so5RNgZA,wF-L8lZGy2H1q_06KJUHwg,Boiled crawfish were delicious,2014-06-27 18:14:27,0
5BUo34JwcKyBd7OzbuKuIQ,5vsP48OLdoHm_EFYyUbbRg,You can never miss with Pho!,2014-06-08 21:49:22,0
tAvTA20fPe_bF-9mpo14Vw,4szMVHmGXodrVGw4Zhev9g,"No reservations, but they take call-a-heads 1 hr before arrival!",2016-08-11 00:11:01,0
WIaqPitProhpPLfZ6ZdjlA,4xsJN2FuB94w9rMoMo6XFQ,"My tip is ""go eat here, great cuisine from scratch, delicious cocktails, warm atmosphere!! A winner is every sense!!",2015-05-28 17:32:11,0
Lse26-f9M4rvATwgBYa6zw,9W06GSzBeIhJyeImD_aNhA,Very veteran friendly good specials and trivia every Tuesday.,2017-03-22 00:15:20,0
BCB6hnGEZRuLVBlgewsvBg,4Lh3RmIM3scml_9DOxY2Sw,Hawaii Five O is the best drink ever by far.,2011-01-16 05:03:56,0
iiu3bqTQyXy2Eu-jzO0T2Q,VkMokNW-HLye5jc8_1l_vA,Fall fest with the ladies!,2011-10-01 15:38:55,0
3Wo25Eb-5K3Kj9nQNOhyvg,tYLjTCs1s0LgmjCsPiBfKQ,Color.,2011-10-12 00:27:53,0
RtxCA96nV_36XmFWLgTxBg,PUo5LZnjL6B7CS4cT8t3ug,"It's cold and windy, dress appropriately",2014-04-05 14:01:33,0
Y-HpR79F_ZqRtGMjZnhwVg,tvTDwyJLnAt14aQ-RWTNfA,"Check out a great local TV review on Gregory's Russian Restaurant, featuring Yelp's Brittany Smith!

http://cbs4indy.com/2016/11/23/gregorys-russian-restaurant-pairs-music-with-cultural-food-in-indianapolis/",2016-11-27 06:09:46,1
LqOAgmXiJoPV4HEsKjfDRQ,SsBXq5tma73o7OyY1237Ng,Window table is nice and cozy.  Try the escargot!,2012-01-08 05:19:10,0
MgaSOOQ-b0fpP8zG77M_Jw,XYzK1pS5ZOVKQP8Yl0UUHQ,Get there early for brunch to secure a table plus get the food before they run out.,2012-03-22 04:44:53,0
d3oVJnntN8ZWyDFjXKvKfQ,otJAPyE7thHcLuFCM8Wtvw,"Small, but fresh and tasty.  My favorite is bag, bang chicken and shrimp.",2017-06-20 22:21:16,0
VBp8pMpI-NeAiDFZz3D5Kg,5Rh-kcT1hCCpYAz7-JwLaQ,They dropped the Irish Breakfast...WTF???  A table was about to walk after getting told for 3rd time food would be right out.  Declan & Connor are stumbling with their flagship spot.,2015-01-11 19:32:11,0
5u6QNQmmdyeV8SAIFtNd8Q,euEHHwDtpFxR5P0e0T8Gjg,Cuban Espresso - raw sugar is drawn right into the shot. This is a life changing taste discovery,2013-02-09 17:05:24,0
0du93EkEwKuxRG_x6hqVUg,4nk6ZOYSf2s5GJHcqsSYoA,shelter from tornado warning... waaa,2012-01-17 19:19:26,0
EqpUek7D6rSGf7yGrHr9Xg,uE3yzH2l1A_FYciu95EptA,"After I posted this tip below, the owner or whoever probably related to this place send me a nasty message. Yes if you want to support people like this, go for it. They do charge the fee and people need to be aware of this. It is illegal and rude. 

=== 


Watch out for your receipt- they over charge people something called "" open food"". This is illegal and they owner shouldn't get away with this.",2016-04-29 18:29:24,0
ESKFqdhvRHT-MIdulNMSGw,0ZUPM643ZMhOoE7svE8NDg,Great lunch on the west bank... Grilled stuffed catfish with Lafayette pasta is my favorite lunch when on the west bank...,2012-07-28 19:31:53,0
su-GHNo3oR2YJCoMDhe5Hg,Pocs24Rhnbqy1tZQm0j7Rw,Locally roasted coffee!!! Yum!!!,2010-11-21 17:08:00,0
lu1GHhhuaigzDp7PWXsnJw,6ajnOk0GcY9xbb5Ocaw8Gw,By far the best antipasto dish I ever ate! Salted carmel bodino is a must must must!,2017-11-19 19:47:44,0
ZJLWf9ShKp49raQ3qSfBUw,kwa05IX-ATPUVI3VtPTExg,I'm all about supporting moms and pops delicious restaurant!! Coffee is delicious,2012-05-26 16:05:19,0
uBP-cKV0SoKfpTHZxMkS7A,9u4_k8-XC4RFETCeiQdO8w,"FYI meat eaters, there is no meat on the menu. I think there was one pizza with salmon, but there will be no pepperoni and chicken for this guy today.",2013-12-01 03:05:25,0
uKI2feeGQ3lEFo_hh827Lw,pxn_PJ2AaWmAYTL9AhmcPA,First visit with pepper today:),2013-05-22 22:26:02,0
wM7G2F5HKi62yvO-HM51zQ,Ao-osjLWqUMcaiKUXej5IA,Omelette with bell peppers,2014-03-23 16:29:37,0
cqoSx4ITtvkYmWaL6gf0YQ,VCGOGpOYnomj7o2qeVHHiA,Busy lunch crowd on Friday,2014-09-12 16:21:14,0
tBGDnidGde5FS2BujX_TJQ,jMZ56S8Y1t7cA1Ob-d-qeA,The menu is very diverse really good looking drinks and live music what else do you need??? Room!! Lol,2011-10-17 00:59:18,0
BBdRlIK_eeFhdl4EL1pLAw,PY9GRfzr4nTZeINf346QOw,"That's a wrap. See ya in two weeks for the best in the west BBQ cook off and the, BBQ & Zin night.",2013-08-18 18:17:38,0
